3.631194122542531488e-01,-2.863619903405234535e+00,1.693793634674539998e-03
2.257561696537662699e-01,-2.584019415949129872e+00,1.511804370971333352e-03
2.195764115536940064e-01,-2.586285061532294538e+00,1.510958349380961407e-03
4.288726882929870254e-01,-3.511981488796423356e+00,1.902141586256269864e-03
4.239180275238650930e-01,-3.518788158311863423e+00,1.901088395273910821e-03
4.255602983912011306e-01,-3.545604470789339047e+00,1.905823957407256188e-03
1.351666242207750335e+00,-4.582087008410517193e+00,2.791546877109206230e-03
1.253262765444978832e+00,-4.168681779950803801e+00,2.420164900810247832e-03
1.248138042415343651e+00,-4.143536696082835924e+00,2.406190813265921512e-03
1.226526777390972045e+00,-4.131591543381564868e+00,2.403986698415056140e-03
1.054751067591463309e+00,-4.099521072441232761e+00,2.314068717223654887e-03
1.067404418143313327e+00,-4.122219345690355752e+00,2.320139617694766572e-03
1.385926091094888957e+00,-4.187601421179286909e+00,2.526822203197933055e-03
9.226289832447258643e-01,-3.321933482842953644e+00,1.634580235590354360e-03
9.196383515845182322e-01,-3.318341785565662949e+00,1.630427593965171583e-03
9.059018146904886937e-01,-3.323727640911157355e+00,1.629221865085221698e-03
-1.083665257838333229e-01,-2.369670678163069866e+00,5.999599795001379606e-04
-1.040818380757885103e-01,-2.348102135351916697e+00,5.822296570964855932e-04
-1.687333971854111381e-01,-2.246013699376543382e+00,3.980325289316427747e-04
-1.742609544583489933e-01,-2.243604455576048373e+00,3.954092991045878806e-04
-1.205570238112305126e-01,-5.436998656846883105e-01,3.244474979241896784e-04
-1.370120285634083834e-01,-5.579118691523257123e-01,3.259933859486353631e-04
-4.251287438297850496e-01,5.536429323726089757e-01,-7.045161426244993166e-04
-4.350042401180515550e-01,5.554538001367055333e-01,-7.044430551667407682e-04
-4.426647950260877984e-01,5.573647497305795895e-01,-7.045402477729658004e-04
-1.717749780757031886e+00,5.255968232330447520e+00,-3.260341384182653506e-03
-3.357147741365482663e+00,1.061453263223632604e+01,-6.117320409607291537e-03
-3.372602877271252186e+00,1.060907341800571047e+01,-6.115977953080988135e-03
-3.376296507387010593e+00,1.060594204660437434e+01,-6.115154358968059520e-03
3.044782132549537779e-01,1.040483846910098720e+01,-3.833700596648904110e-03
5.639661869539154271e-01,1.566911258726869249e+01,-5.632666261525815475e-03
3.444066556797720224e-01,1.514081515621936624e+01,-5.580279994151830791e-03
6.339543203180113551e+00,1.120149230897020232e+01,2.897415566389911290e-04
6.124457879673535388e+00,1.066301331956404397e+01,3.545466818249264507e-04
6.056083306052658877e+00,9.766409707498773685e+00,7.273411822296595858e-04
1.442174985929371545e+00,1.944960670379069967e+01,-8.319732167338219492e-03
1.046684113403559913e+01,1.630852294076578346e+01,-7.920507883897671877e-04
1.008130072427571200e+01,1.529987233135225466e+01,-5.480274094273860676e-04
1.064391622375460500e+01,1.862983540191270393e+01,-3.234024906355022124e-03
1.011444772909353418e+01,1.731344242834447655e+01,-2.980794699913073397e-03
1.377603349382615505e+01,2.581997255127450686e+01,-3.105956901795081746e-03
1.325612006564727174e+01,2.448064840404666498e+01,-2.845333232462491334e-03
1.272139353746395685e+01,2.317780716046142331e+01,-2.615840211276105037e-03
1.196915279660930764e+01,2.148406686524167597e+01,-2.316259520261975194e-03
1.772047339320392112e+01,3.169777137191302074e+01,-4.145694714822355936e-03
1.685682678895651065e+01,2.967734023713565250e+01,-3.817889572864246149e-03
1.791998013054348604e+01,3.887401038538306608e+01,-5.369966722304433601e-03
1.671026320440623181e+01,3.682536242777315039e+01,-5.092326885592564009e-03
2.596580051140000478e+01,3.607375315757284540e+01,-3.553344778205855172e-03
2.470314389618870976e+01,3.397869253250121346e+01,-3.258867080987253723e-03
2.504715334863972132e+01,3.583379702944643697e+01,-3.661051117748684736e-03
2.377777537289322396e+01,3.375141259277880579e+01,-3.398955086638456771e-03
2.239962589379128133e+01,3.132659398473547441e+01,-3.052491140409523043e-03
2.412946898890499625e+01,3.884887559339249208e+01,-5.385560840993609127e-03
2.916284118532598413e+01,3.911644736144585721e+01,-2.849951294284162450e-04
2.729171583511602606e+01,3.686672888074406274e+01,-1.483626440500328963e-04
3.078198766942739795e+01,3.690051743898648340e+01,-4.215255894203028680e-03
2.875480960717545642e+01,3.451180407338674172e+01,-4.067967996039986191e-03
3.130524334787801521e+01,3.632553407480773444e+01,-4.080865836513607875e-03
2.931491057703404124e+01,3.378988589971824297e+01,-3.790675163520536815e-03
3.026729478622825908e+01,4.082807384539774631e+01,-7.437377864747322584e-03
2.849327199165528057e+01,3.814912613811700481e+01,-6.952471046793121459e-03
2.648295785605082031e+01,3.570235974931141953e+01,-6.591310564739162950e-03
3.152534811386892244e+01,2.661919973769306580e+01,-2.556290702338037679e-03
2.940119694903989611e+01,2.389192063346660788e+01,-2.238541883759610773e-03
2.639130046307486310e+01,3.981017987217612841e+01,-9.672351403573425585e-03
3.536978797090390714e+01,3.255538206086961139e+01,-5.898225323138855947e-03
3.320538893908776146e+01,2.947062081505393039e+01,-5.391650093466427741e-03
3.144086219913955560e+01,4.385720461538464576e+01,-9.429047865596586891e-03
2.892706052515044490e+01,4.135821816951002461e+01,-9.213674666714381442e-03
4.097152433605504740e+01,3.208180849657534850e+01,-7.523689808840489015e-04
3.838183066295416523e+01,2.911173052793759553e+01,-2.541835832889933339e-04
3.794047579899593359e+01,4.044375010014099558e+01,-8.230614105474452769e-03
3.525014494568424084e+01,3.773282028897033769e+01,-7.997487903615719748e-03
4.204671985126837797e+01,3.901183682675659981e+01,-1.839167945931626923e-03
4.500875615295003485e+01,4.184364027093027261e+01,-4.871631044024777278e-03
4.217433489919250178e+01,3.934875825085961765e+01,-4.592223232041692596e-03
3.968344457363833300e+01,3.638276253401705418e+01,-3.930548017249886270e-03
3.705270835303169008e+01,4.839458318875345810e+01,-1.366328967462318404e-02
4.366300710174953537e+01,4.323529786774275863e+01,-6.216440431721217096e-03
4.091279209164370911e+01,4.048542105190328755e+01,-5.814640321154702918e-03
3.785248480787370795e+01,3.764746990070184296e+01,-5.393667140871421725e-03
4.416868055320766473e+01,3.700145583436106023e+01,-5.403995473717605920e-03
4.200691629377039504e+01,4.206187899870460001e+01,-8.935485903678288405e-03
3.927772305562058364e+01,3.938122472866709245e+01,-8.290734612373193077e-03
3.671835797600162010e+01,3.677638074207956720e+01,-7.785997111789158889e-03
3.381061849834047450e+01,3.374169540734330042e+01,-7.112055606873642424e-03
4.149359575480902862e+01,4.380154834513805895e+01,-1.151971505022613383e-02
3.873116910920833789e+01,4.090876477044510295e+01,-1.085408816099115228e-02
3.565350137268194430e+01,3.856885671847716424e+01,-1.068307579632856233e-02
4.523814664581508538e+01,2.793747332697997976e+01,7.179729813766165709e-04
4.204321511103977826e+01,2.533699726651728668e+01,1.027482141419740203e-03
4.190634548941882542e+01,3.146637833309642929e+01,-3.179566422958163274e-03
5.037622787665205948e+01,3.377064170102367058e+01,1.736221440671181868e-03
4.699817206812144121e+01,3.138998327472267746e+01,1.750250656629139586e-03
4.399231647314596216e+01,2.885448683790830771e+01,1.875439391267546803e-03
4.098720167118379720e+01,2.631823592340282758e+01,2.000687699539802078e-03
3.799633742997586694e+01,2.436508027606797100e+01,1.973609610172603716e-03
3.500465980398399779e+01,2.241099127780966782e+01,1.946729585165418198e-03
3.249953235680164454e+01,2.023089957068493661e+01,2.195365422344361210e-03
2.899348642446885549e+01,1.723190301996733353e+01,2.694094386477691172e-03
5.556859760219223432e+01,3.894031482114377951e+01,-4.394476298009885457e-03
5.011015876912010469e+01,4.679146626205326243e+01,-1.124146237980155720e-02
4.667364567693282140e+01,4.413928807843711866e+01,-1.078081206999434785e-02
5.542489499947212295e+01,3.890724173442441725e+01,-4.608326949045913300e-03
5.196787114259892348e+01,3.606066923829549609e+01,-4.174539333269186234e-03
5.486067327715662145e+01,4.460782429845930608e+01,-6.259918346326009270e-03
5.136750565547175285e+01,4.200652497299029164e+01,-5.923708749150278022e-03
5.004075125178093941e+01,4.633639708076719188e+01,-1.237411201215965831e-02
4.661678454029157592e+01,4.371022494687763782e+01,-1.207363505127331468e-02
5.041252473052542626e+01,3.816015614065342731e+01,-3.295575247527905097e-03
4.719353110112177774e+01,3.538271545254965389e+01,-2.740570974825960737e-03
4.653903826591624693e+01,4.103259632426982506e+01,-1.091357976523864466e-02
4.335708757691175208e+01,3.847023858065277579e+01,-1.048083728783678371e-02
3.998761968535437461e+01,3.586278040339805528e+01,-1.022716649313622911e-02
4.106449005088954607e+01,3.672527753446764365e+01,-5.493358305685039182e-03
5.267121872302953989e+01,3.247283733608269785e+01,-1.423907277414831205e-03
4.914783933990435827e+01,2.997335040162928621e+01,-1.243053767499524044e-03
4.613762862761934969e+01,3.992062682344135993e+01,-8.287939756962309917e-03
4.270658209892823720e+01,3.695734060444379310e+01,-7.861712693751628928e-03
4.880165523354209967e+01,4.021539056220429842e+01,-3.785031769763897921e-03
4.549712176593257595e+01,3.720067299866958876e+01,-3.197128236798617643e-03
4.164131320955684856e+01,4.414006963368139935e+01,-1.150278574303004002e-02
3.880424781456125771e+01,4.093053558593277330e+01,-1.065102024590576513e-02
3.341813738259286737e+01,4.895707675654522717e+01,-1.311717716618596673e-02
3.028961299641196803e+01,4.595386316636250257e+01,-1.251966925217442433e-02
3.584355540063852885e+01,3.684051174823346031e+01,-4.369107275871187551e-03
3.260652317191182448e+01,3.348651442890747632e+01,-3.550821212636297471e-03
3.167690896583090776e+01,4.058470199216274210e+01,-9.338197383063752063e-03
2.818550545923755379e+01,3.726313265355540949e+01,-8.767714089649101747e-03
3.527082528007709072e+01,3.238902824164052419e+01,-3.601840604382625143e-04
3.275263822554646964e+01,2.974752040483584636e+01,2.263290215036694447e-04
2.897117401686546501e+01,4.197178453083694905e+01,-1.453271545901108942e-02
2.651437677469751009e+01,3.921441826400030806e+01,-1.393491290062892282e-02
3.443508576745939820e+01,3.737835503264517456e+01,-7.886243797010163842e-03
3.217930425550185447e+01,3.496576469958282729e+01,-7.359088878686830502e-03
2.998981768494836331e+01,3.219084481545466758e+01,-6.745267180463188766e-03
2.576391272578009861e+01,4.112342881075809942e+01,-9.223308546929293028e-03
2.310199792792701956e+01,3.916232037601568550e+01,-9.348379329112789515e-03
3.573026596404117328e+01,2.256111348105815040e+01,4.677439564795330545e-03
3.329919683623331395e+01,2.047307082677101775e+01,4.845388427664263330e-03
3.104608954862983339e+01,1.816491643548080503e+01,4.958655123605985870e-03
2.777199087692810053e+01,3.141942085877735025e+01,-2.043145693847265350e-03
2.570015000878870737e+01,3.278396238280210184e+01,-5.660526053291049450e-03
2.353785834828839185e+01,3.039733852749487397e+01,-5.240935848627326782e-03
2.171344241872197145e+01,2.772938974973021331e+01,-4.657403545997162476e-03
2.508109101346061465e+01,3.187115317941980663e+01,-5.128112409348669319e-03
3.000004975901565629e+01,2.502497344637929899e+01,5.637281065570956063e-04
2.777147517366916318e+01,2.266332534144553179e+01,7.867138745285763742e-04
3.308302170740471126e+01,2.640418957178382087e+01,2.144214683403183354e-04
3.116055076451759476e+01,2.430086106259899026e+01,5.352697470503559301e-04
2.914066362303429614e+01,2.228378527115571472e+01,6.674163367384124308e-04
2.898576557132111020e+01,2.726657865123014801e+01,-2.498031713529670628e-03
2.619613716382845325e+01,2.544018013247403687e+01,-4.105172064661557173e-03
2.435505439707509368e+01,2.290551812573159651e+01,-3.492368640125507323e-03
1.653858115202127621e+01,4.416082941721516164e+01,-1.713401762369270998e-02
1.495955796760483913e+01,4.151828727323059809e+01,-1.631732784883724655e-02
1.304258451221404869e+01,3.943785081927419611e+01,-1.600364923168900305e-02
